썸낼이 날이 갈수록 고퀄이네요 이전도면 게임 유튜버인가에 대한 궁금증이
썸낼이 너무 귀엽운거 아닌가요😊😊
썸네일 개귀엽네 ㅋㅋㅋㅋ
썸네일 계속 양은냄비 뒤집어쓰고 있는거 개귀엽네요💕
"썸네일 나이 든 룡 너무 현실적이잖아ㅠㅠㅋㅋ<br>스토리 기승전결에 서버 즐길 거 다 즐기고 재밌네여ㅋㅋㅋ<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZOOpDOiJ_9EP-_60oAQ""></a>"
썸네일 너무 귀어운거 아니냐고ㅋㅋㅋㅋㅋㅋ
썸네일 너무 귀엽
썸네일 너무 귀엽다 진짜루
썸네일 너무 귀엽다 ㅋㅋㅋ
"썸네일 너무 귀엽다ㅋㅋㅋㅋ<br>공룡팀 멤버들 다 웃겨ㅋㅋ 진짜 예능팀이야 여기<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJSqDOiJ_9EP-_60oAQ""></a><br>거렁뱅이는 맞는 거 같은데 또 잘 산단 말이지ㅋㅋㅋ"
썸네일 너무 귀엽잖아요!!ㅠㅠ
"썸네일 너무 멋있다 ㅋㅋㅋㅋㅋㅋㅋ 닼포 시리즈 썸네일 다 너무 좋음..............<br><a href=""https://www.youtube.com/watch?v=6VcMRzM7ltQ&amp;t=319"">5:19</a> ㅋㅋㅠㅠ...<br><a href=""https://www.youtube.com/watch?v=6VcMRzM7ltQ&amp;t=346"">5:46</a> 너무 궁금했던 노뱅송 부분<br>책략가 공룡 너무 멋잇어 ..........."
썸네일 너무 센스있다ㅋㅋ
썸네일 넘 귀엽❤
썸네일 넘 이뻐요!!
썸네일 넘넘귀엽자너
"썸네일 러프 그리기로 다져진 공룡의 그림실력이 드디어 빛을 바라는구나<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJ6oDOiJ_9EP-_60oAQ""></a>"
썸네일 레전드네 ㅋㅋ
썸네일 뭔데 ㅋㅋㅋㅋㅋㅋㅋㅋ
썸네일 보고 드디어 웹툰을 낸건가 싶어서 달려옴
썸네일 보고깜짝놀란ㅋㅋ 웹툰에 나올것같은 센스미쳣어요ㅋㅋ🤭 인천크래프트 오늘도 재밌게 시청하겠습니다💖
썸네일 십자가 방향 디테일!
썸네일 잼민이같은거 개귀엽네 ㅋㅋㅋㅋ
썸네일 저정도면 암살아닌가
썸네일 졸귀다...
썸네일 지란다 ㄷㄷㄷㄷ
썸네일 진짜 ㅋㅋㅋㅋ
썸네일 캣냅 너무 귀엽다… 원작 인형도 저렇게 귀여운 모습으로 등장했다가 본색을 드러냈으면 더 충격적이었을 것 같음.
썸네일 코마님 너무 하찮고 귀여워요ㅋㅋㅋㅋ 오늘도 재밋게 보고 갈게요ㅋㅋㅋ
썸네일 콤큐 너무 순수해보여서 슬퍼 ㅠㅠㅠ😊
썸네일보고 검나웃었어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
썸네일부터 ㅁㅊㄷ
썸네일부터 바깥이 매우 위험해보이는데요ㅋㅋㅋㅋ
썸네일에 룡님 넘 귀엽다ㅋㅋ
썸네일에 룡님 하찮아서 귀엽네요
썸네일에 있는 룡님이 제일 평화로운 거 같아요! 영상에서는 비명투성인데 ㅋㅋㅋㅋㅋ 하지만 너무 재밌게봤어요 ꉂꉂ(ᵔᗜᵔ*)
썸네일에 쪼남님 너무 귀엽네요 ㅋㅋㅋㅋㅋㅋㅋ
썸네일에 코마님 미성년자 아닌가요 ㅋㅋㅋㅋ
썸네일에 코마님 왜이렇게 귀엽지
썸네일이 너무 평화로워 보입니다…ㅎㅎ 재밌게 즐기고 오셨다니 오늘은 꼭 가봐야겠네요 ㅎㅎㅎ
썸네일이 위험하군요 코마님은 미성년자인ㄷ
썸네일이 자꾸 들어오고 싶게 나와서 안들어올 수가 없다<br>로켓에 묶여있는 덕님이 특히 들어오고싶게 나왔다
썸네일이랑 제목 너무 귀여워요! 영상 감사합니다
썸넬 개귀엽다진짜
썸넬 개잘만드네ㅋㅋㅋ
썸넬 공룡 너무 졸귀에요.. 셤기간 오기전에 후딱 바야겠다
썸넬 룡님 초록 찹쌀떡 같어 ㅋㅋㅋ
썸넬 보고 뜰님이 버스 태우시는 줄 알았는데ㅋㅋㅋㅋㅋㅋ
썸넬 왕 커엽다 ..
썸넬 쪼만 개귀여워 ㅋㅋㅋㅋㅋㅋ
썸넬 ㅋㅋㅋ
썸넬룡은 항상 하찮은데 귀엽단 말이죠
썸넬만 보면 힐링겜
썸넬에 덕님 넘 기엽눜ㅋ
썸넬에 룡님 냄비모자 쓰고 망토? 두르고<br>진짜 겁나 귀엽다..
썸케일 보고 반하다
씨 오브 띠브즈 햐주세여
ㅇ
ㅇ.. 사이코지만 괜찮아 인줄...ㅋㅋㅋㅋㅋㅋㅋㅋ
ㅇㄱㅇ~~
ㅇㄴ 다시봐도 개재밌넼ㅋㅋㅋ<br>마지막은 랩이냐곸ㅋㅋㅋ💚💛
아
아 5주 동안 모두 다 수고하셨습다~😊<br>매일 룡님부터 차례대로 돌려가며 영상 보는 재미가 있었는데....이번주에 끝내서 넘나 아싑네요 ㅜ.ㅜ<br>다음인 코마님의 2분기 매우 기대하고<br>있고! 다크포레스트 넘 재미써서요&gt;●&lt;❤
아 각별이랑 공룡이 같이올라오다니<br>뭐 먼저 볼지 고민 되잖아ㅏ
아 감자 볼때마다 개웃겨ㅋㅋㅋㅋ
아 갑자기 봤던게 올라와서 뭔가 했는데ㅋㅋㅋㅋ 힘내세요😂
아 개웃겨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아 그 전설의 ㅋㅋㅋㅋㅋㅋㅋㅋ 방송이었죠... 다시 봐도 레전드네요 이 썰은 ㅋㅋㅋㅋ
아 나 이 팀 너무 좋아 진짜개재밌다
아 나도 10년만 일찍 태어날걸.하.
아 너무 아쉽네
아 룡님 공포게임 ㄹㅇ 못참지 <br>지금까지 본 파피플레이 타임중 가장 리액션 좋은것 같은ㅋㅋㅋㅋ<br>3단 그라데이션 비명 잘 보고 가욬ㅋ
아 ㅁㅊ 보는데 개웃기넼ㅋㅋㅋㅋㅋㅋ
아 모나리자에서 현실 개쳐웃음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아 뭔가 했네
아 반응이 이래서 공포게임 해달리는거지 행복하네 ㅋㅋㅋㅋㅋㅋㅋ
아 생방 못봐서 아쉬웠는뎈ㅋㅋㅋㅋㅋㅋ 뜰님 공감 개웃기넼ㅋㅋㅋㅋㅋ
아 생방때 리액션 진짜 레전드였는데ㅋㅋ룡님 공포게임은 못참지
아 섬네일 ㅋㅋㅋ 귀엽다...앜 근데 섬네일에 공룡님 눈이 각별인뎁쇼...
아 썸네일 너무 귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 쬐끄맣게 나와있는거 표정좀 봨ㅋㅋㅋㅋㅋㅋㅋㅋ
아 썸네일 로봇이 잠뜰님<br>이였구낰ㅋㅋㅋ
아 오늘 올라왔군요ㅋㅋㅋㅋ 생방 보면서 진짜 너무 웃겼는데ㅠㅠ 편집도 너무 잘됐네요ㅋㅋㅋㅋㅋㅋㅋ
아 오늘도 ’빡빡‘ 웃고갑니다 ...... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아 요즘 주기 짧아진거 행복합니다❤❤❤<br>공룡님 재밌는 영상 만들어 주셔서 감사합다!
아 우주선 날라가는거 ㅁㅊ개웃기다ㅋㅋㅋㅋㅋㅋ
아 이 생방송은ㅋㅋㅋㄱ 최신게임실패한 그 방송ㅋㄱ
아 이거 각 시점이 개웃김 진짜ㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 여기 팀은 아직도 철입고있는게 개웃갸 ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋ
아 이거 생방 때 같이 무서워 가지고 룡님 소리지를 때 같이 질러서 <br>함방중 민폐 될뻔 했는데...ㅋㅋㅋ <br>한반 더 보니까 더 재밌어요!!😊 수고하셨어요!!👍
아 이거 생방 보고 진짜 웃겼는데 ㅋㅋㅋㅋ 역시 공포겜은 룡님이지
아 이거 생방 봤을때 진짜 재밌었는데 ㅋㅋㅋㅋ
아 이거 생방이 개재밌었는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>게임 제목이랑 캐릭터 이름은 계속 바꿔부르고 딴 맵 가니까 일 하는 법은 모르고 ㅋㅋㅋㅋㅋㅋㅋㅋ
아 이거 저녁에 보면 악몽 꿀거 같은ㄷ
아 이거 ㅋㅋㅋㅋ생방에서 겁나 웃었는데 ㅋㅋ
아 이거 ㅋㅋㅋㅋㅋㅋㅋ 딴사람이 하는것도 웃긴데 룡님이 하니까 좀 더 웃긴듯? ㅋㅋㅋㅋㅋㅋ😂
아 이게임이 어려운게 아니라공룡님이 못하시는 거구나여 ㅎㅎ
아 이때 5시간?동안 같이 감정 공유되면서 봤는데ㅋㅋㅋ 다른분들 생방은 질려서 잘 못보는데 룡님 생방은 뭔가 같이 이야기하고 소통하는거 같아서 긴시간동안 끝까지 보게되네요ㅋㅋ 이게 룡님의 매력??
아 이때 결혼식장 가셨었구나
"아 이때 생방 진짜 재밌게 봤죠ㅋㅋ 이름짓는부분에서 갑작스런전개도 엄청웃겨요ㅋㅋㅋ<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJSqDOiJ_9EP-_60oAQ""></a>"
아 이제 셤 끝나서 맘놓고 볼수잇네요 흐헣
아 재밌었다 진짜ㅋㅋㅋㅋㅋㅋㅋㅋ 다크 포레스트는 레전드다... 머리싸움의 연속...
아 제발 폴가이즈 자주 올려줘요ㅠㅠㅠ
아 진심 이때 진짜 개웃겼음ㅋㅋㄱㅋㅋㄱㅋㄱㅋㅋㅋㅋㄱㅋㅋ
아 진짜 개재밌다...  ㅋㅋㅋㅋㅋ<br>천재스토리메이커인터넷방송인룡님짱
아 진짜 나 이때 트위치 못들어가서 룡님 비명 못듣는다는 사실에 엄청 아쉬워 했는데!! 유튜브 영상으로 나오다니.. 감사합니다! 😭
아 진짜 너무 좋아아아악 매주 주말이 너무너무 기다려져요 ㅠㅠㅠ
아 진짜 다시 봐도 개웃기네 이 편이 ㅋㅋㅋㅋㅋㅋ 진짜 개레전드화
아 진짜 뜰님 너무 웃겨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아 진짜 레전드로 웃긴데 다음에 제대로 해주면 안되나 ㅋㅋㅋㅋㅋㅋ
아 진짜 룡님 덕님보다 소리더 많이 질렄ㅋㅋㅋ 계속 뒤돌아 보는거 넘 웃기넼ㅋㅋ마지막에 죽을때 소리지르다가 다시 할때 차분해지는거ㅋㅋㅋㅋ
"아 진짜 상황극ㅋㅋㅋㅋ너무 재미있어요ㅋㅋㅋㅋ<a href=""UCWf4QKgnTyvmehcRqw-JldQ/sBE1ZLLcH-eM_9EPx8m90As""></a>"
아 진짜 새벽에 몰폰인데 겁나 낄낄 대면서 봤네ㅋㅋㅋㅋㅋ
아 진짜 썸네일 공룡 너무 귀엽다...<br>이모티콘 만들면 인기많을듯
"아 진짜 이번 썸넬 너무 귀여와요..<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZPunDOiJ_9EP-_60oAQ""></a>"
아 진짜 이사람 너무 좋다 건축실력부터 개그 미모(?)까지 빠진게 없네
아 진짜 천재 디자이너다.....ㅋㅋㅋㅋㅋㅋㅋ대체 어디서 이런분을 구해오셨다냐...ㅠㅠㅜㅜㅜ
아 진짜 코마 팀 다 부셔져있는거 겁나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아 진짴ㅋㅋㅋ안놀랐는데 룡님 비명소리땜에 막 놀람ㅋㅋㅋㅋㅋㅋㅋ<br>리액션 맛집이다 진짜 ㅋㅋㅋㅋ 룡님 당황하면 나오는 존댓말 개 좋아 ㅋㅋㅋ
아 진짴ㅋㅋㅋㅋㅋ 생방으로 들을때 개웃겼는데 드디어 영상으로 왔구나👍👍
"아 진짴ㅋㅋㅋㅋㅋ 제대로 한번 웃어보네요 진짴ㅋㅋㅋ<br>모든 부분이 재밌었지만 특히 <a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=1216"">20:16</a> 이 부분이 제일 웃기네욬ㅋㅋㅋㅋ<br>진짜 반전이였다<br>어떻게 바로 안죽으셨대 ㅋㅋㅠㅠ<br>위에 플레이어도 똑같이 행동해서 ㅋㅋㅋㅋㅋ 의심을 안받았나 (?)"
아 ㅋㅋ 개꿀잼
아 ㅋㅋㅋ 공룡님 파피 플레이 타임 보려고 알고리즘에 자꾸 뜨는거 애써 무시했는데 드디어 올려주시는군요!!!!!!!
아 ㅋㅋㅋ 영상 아끼다가 지금 보는데 너무 귀여워요 진짜 넘넘 웃기고 재밌게 봤네요 아ㅠㅠㅠ 항상 응원합니다😂
아 폴가이즈 짱재밋다ㅋㅋㅋㅋ
아?
아????????
아...ㅋㅋㅋㅋㅋㅋㅋㅌㅋㅌㅋ 진짜 웃겨 죽는줄 알았어요ㅋㅋㅋㅋㅋㅋ 레전드.... 무슨 20분안에 이렇게 완벽한 기승전결이....몇년이 지나도 두고두고 돌려볼 것 같은 영상. 어찌됬든 유툽각 하나는 뽑았다ㅋㅋㅋㅋ
아..ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋ<br> 오늘돜 재밌게 보고 갑니다ㅋㅎㅋㅎㅋ😅<br>근데 팀원드ㅋㅎㅋㅎㅋ다음 영상도 기대할게요ㅋㅎㅋ
아기다리고 기다리던
아는 유튜버가 이거 해줬으면 했는데 알고리즘에 바로 첫영상으로 떴음
아니 가족분들 너무 재미있으셔 ㅋㅋㅋㅋ
아니 게임 진짜 개창의적으로 하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아니 공룡님이<br>공룡 기업의 사장이 되나니ㅋㅋㅋ
아니 그렇다고 누가 진짜 옷입히기를 하냐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아니 근데 썸네일 너무 귀여운 거 아니냐고❤
아니 꽃을 사람으로 착각한게 개웃기네ㅋㅋㅋㅋㅋㅋ
아니 꾸몽 ㅋㅋㅋㅋㅋㅋㅋㅋ 하찮게 보고가네 ㅋㅋ
아니 나는 코마가 이기길 바랬는데 억까 라는게 ㅠㅠㅠ 이게 어쩔수 없다
아니 다들 방독면 쓸때마다 놀라는거 너무 웃기다고 ㅋㅋㅋㅋㅋㅋ 게임에 놀라는것도 아니고요ㅋㅋㅋ
아니 두 분 진짜 너무 웃겨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아니 룡님 도망치는 도중에 자기가 놀라고 자기가 놀란 리액션이 웃겨서 도망 도중에 웃는게 겁나 웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"아니 룡님 소리지르는거 영화예고같아 마지막에 악지르고 몇월몇일 대개봉 특히 <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=900"">15:00</a><br>+<a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=1045"">17:25</a> 여기는 왤케 웃기냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 제일웃긴 부분인거 같아욬ㅋㅋㅋㅋㅌㅌㅌㅌㅌㅋㅋㅋㅋ"
아니 룡님 이렇게 매번 후기방송 찍어주는거 넘 조아요
"아니 룡님ㅋㅋㅋㅋㅋ 리액션이 제일 찰졐ㅋㅋㅋㅋㅋ 으아ㅏ아아악 하면서 화면 와리가리 돌리고, 두번째는 &#39;해치웠나?&#39; 속으로 생각하고 허기워기 보고 흐아아아ㅏㅇㄱ 하고 놀라고, 마지막은 잡혀서 으갸ㅏㅇ갸ㅏㅏ가가ㅏㅏㅏ 하고 놀ㄹ라곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 룡님 너무 재밌엌ㅋㅋㅋㅋ 리액션 이만큼 하는 사람은 왠만한 쫄보가 아니면 없을듯 ㅋㅋㅋㅋㅋ"
아니 마지막 사진 공룡님 혼자 본인 스킨이라 주인공 같다고
아니 뭐야ㅋㅋㅋㅋㅋ진짜 옷 입히기 하신거야..?ㅋㅋㅋㅋ
아니 뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아니 새로고침 할때마다 1초간격으로 댓글달리누 ㅋㅋ
아니 생방 진짜 레전드였는데ㅋㅋㅋㅋㅋㅋ 깔끔한 영상 편집으로 다시 보니까 더 재밌네요!!
아니 생방때 진짜 옷입히기 할줄은 몰랐다 ㄹㅇㅋㅋ
아니 썸네일 로봇이 잠뜰이였네ㅋㅋㅋㅋㅋ
아니 썸네일에 잠뜰님 너무 하찮아 진짜ㅠㅠ
아니 썸넬ㅋㅋㅋㅋ
아니 어제밤까지 후편 2분 정도 보다가 잤는데 영상이 사라져있는데?
아니 업로드 주기 무슨 일 있으신가 ㅋㅋ 계속 이랬으면 좋겠다
아니 업로드주기 뭔일이야 진짜 내가알던공룡유튜브맞나..
아니 연습할 때 비명 소리 개웃기네ㅋㅋㅋㅋㅋ
아니 예상도  못한게 자꾸 되니까 개웃기네 진짴ㅋㅋㅋ
"아니 올 바이옴 워깅 챌린지가 여기서 이렇게?? 레전드네요... 초반에는 운과 예능을 바꾼 팀 같았는데, 운만 없고 예능과 지능이 있는 팀이었음..."
아니 요즘 업로드 주기 진짜 무슨일이야!!! I am 행복해죽어ㅠㅠ
아니 이 게임 수녀 디자인이 뭔가 웃김ㅋㅋㅋㅋㄹㅇ 눈치 보고있는 것 같아서ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아니 이 양반 레이어드에 진심인 것 같다...😂
아니 이거 엔딩 너무 여운 남기네😂😂 영화같네요ㅋㅋㅋㅋㅋㅋ
아니 이거 진짜 생방 때 너무 웃엇음<br>싹싹이 싹빡이 정말ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아니 이런영상은 100만 이라고🗽🗽
아니 이분은 진짜ㅋㅋㅋㅋㅋ 찐텐으로 소리지르고 손떨려서 마우스 흔들리고 죽고나서 실성하는 것 까지 완벽함ㅋㅋㅋㅋㅋㅋ
아니 이제 코마님 타락해서 마왕되는거 아닌지 몰라 ㅋㅋㅋ<br>컨텐츠 할때마다 상대팀 학살하고
아니 인천 광고까지 받는거야 공룡..?? 완전 우주대스타..🥺🥺 더 유명해져서 돈 많이 벌어 공뇽😢😢😢
아니 잠뜰님이 말한대로 모든 말이 다 빵빵터짐 ㅋㅋㅋㅋㅋㅋ
아니 진짜 개웃기네<br>공룡님 영상은 슬프때 보면 더 웃김
아니 진짜 개허무하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 내 기대 돌려내ㅠ
아니 진짜 왜 항상 룡님팀만 올타임 개그 찍엌ㅋㅋㅋㅋㅋ
아니 진짜 저작권법 걸린게 몇개야...?
아니 진짜 ㅋㅋㄱㅋㄱㅋㅋ 룡 님 이렇게까지 소리지르는 거 처음 봄... 진성이 진짜 대단하시다 ㅋㅋㄱㅋㄱㅋㄱㄱㅋㅋ 개웃겨 ㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋ
아니 초반에 힘없는 나레이션 개웃기넼ㅋㅋㅋㅋㅋ
아니 ㅋㅋㅋㅋㅋㅋ 공룡님 뜰님 말씀대로 아프시면 병원을 가시라고요!!ㅋㅋㅋㅋㅋ 왜 굳이 말하셔서 혼나요ㅋㅋㅋㅋㅋ 또니님이랑 뜰님 대조적인게 너무 웃겨욬ㅋㅋㅋㅋ 그래도 지금 괜찮으시다니 다행입니다 ㅋㅋㅋㅋㅋ 이제부터 아프시면 무조건 병원으로 가십시오ㅋㅋㅋㅋ
아니 ㅋㅋㅋㅋㅋㅋㅋ룡님은 공포겜을 하시는데 그냥 코미디로 만들어버리시네요 ㅋㅋㅋ 영상 재밌었어요 ㅋㅋㅋㅋ
아니 ㅋㅋㅋㅋㅋㅋㅋㅋ
아니 npc들 왜이래ㅋㅋㅋㅋㅋ아니 너무 현실적인거 아니냐구ㅋㅋㅋㅋ여기서 못만져보는 300억..마크로라도 만져봐야겠다
"아니,,, 근데 진짜 공룡은,, 천재같아ㅋㅋㅋㅋ개재밌넹,,ㅎㅎ"
아니!!! 2편 너무 재밌는 거 아닙니까~ 재벌 공룡 클라스 보소 👍 👍 👍
아니.. 썸네일 너무 귀여워요 ㅠㅠ
아니...왜 잘그림?
아니...ㅋㅋ 더럽고 아픈이야기인데 웃음만 나왘ㅋㅋㅋㅋㅋ
아니😂15분16초 진짜 광끼얔ㅋㅋㅋㅋ😂😂
아니뭐야 구매해야겠다
아니ㅋㅋ생방을 못봐서 지금 다 봤는데 썸넬보고 ‘뭐지…?‘하고 룡님 설마 진상짓 하신건..가?각별님은 불안해보이셔서 들어왔는데 진상짓은 아니였네요 다행히^^<br>꿀잠 주무시던 각별님은 침대도 뺏기고..공룡이 아파용 소리도 강제로 들은 각별님은 무슨 죄이신거지….?별님 그날 진짜 표정이 상상이 가는 거같아요ㅋㅋㅋㅋㅋ
아니ㅋㅋㅋ진짜 의식의 흐름대로 흘러가ㅋㅋㅋ<br>3만원짜리 옷입히기 게임이라고 했다고<br>진짜 옷입히기 게임하네ㅋㅋㅋ
아무래도 여기서 제일 잘 하는 사람은 공룡님이 아닌가 ㅋㅋㅋ
아무리 생각해도 공룡 캐릭터 너무 귀여운듯
아앗...
아예 pvp 총력전 기지전쟁 하니까 예전 감성들고 좋네요
아웃트로 귀엽게 바꼈다ㅋㅋㅋ
아이고 공룡님의 폴드가…ㅋㅎ
아이고 ㅋㅋㅋㅋㅋㅋㅋㅋ
아이고 할머니...ㅋㅋㅋ
아이디어 좋다ㅋㅋㅋㅋㅋㅋㅋㅋ<br>내용 전달 ㄱㅊ고  지루하지도 않고 좋은듯
아이린 내 영어 이름인데 너무해 구취할꼬얌
아진짜 길에서 다크포레스트 얘기 하면서 벌벌 떠시는 공룡님 완전 프로 큐튜버ㅋㅋㅋㅋ
아진짜 다른건 다 모르겠고 썸네일이 너무 말랑콩떡졸귀에요
아ㅋㅋㅋ <br>이때 생방보다가 진짜 너무 웃었는데...<br>올라오다니...❤
아ㅋㅋㅋㅋㅋㅋ이때 날아가는거 되게 뻘하게 웃겼는데ㅋㅋㅋㅋㅋ
"아ㅋㅋㅋㅋㅋㅋㅋㅋ 드디어 편집본<br>생방 다시보기로 10번은 본것같아요<br>유행 못따라가는 사람이라 파피플레이타임 처음보는거였어서 룡님이 소리지를때 덩달아 쫄았었는데 지금은 너무 많이봐서 어디서 뭐가 나오는지 외울지경;;<a href=""UCWf4QKgnTyvmehcRqw-JldQ/0YBlX5y_Ec-n-gOJwrC4Dw""></a><a href=""UCWf4QKgnTyvmehcRqw-JldQ/0YBlX5y_Ec-n-gOJwrC4Dw""></a>"
아팠대서 걱정되는데 그와중에 말을 너무 재밌게 해서 웃김
아프지 마십쇼 룡님ㅋㄱ 저희오래봐야죠.. 지금은 괜찮으신것같아 다행이네요 독감 최악..
안 팔릴 일 없으니까 걱정 마세요
안녕공룡팀...그리고다크포레스트🎉
안사고 보기만 해도 예쁘니 안사도 되는게 아닌가?!
안심하다가 갑툭튀 했을때 비명 지를 뻔했... ㅋㅋㅋㅋㅋㅋㅋㅋ
안팔려서 영상이안올라오누ㅋㅋ
안팔리면... 그러게요
알렉스 직접 그려보시는 건 뭐예요 ㅋㅋㅋㅋㅋ
알리올리오 파스타 날라간게 너무 아쉽네
암튼 재밌었음 굿
앗 2편도 저작권이랑 싸웠었군요..?
앜ㅋㅋ 폴가이즈 마렵네 저 초본데 폴가이즈 같이 하실 분 &quot;짜압토끼&quot; 친추해주세여
앜ㅋㅋ이거..ㅋㅋㅋㅋ 생방에서 봤었는데...ㅋㅋㅋ 패완얼..ㅋㅋ 하지만 아무리 패완얼이어도...ㅋㅋㅋㅋ
앜ㅋㅋ진짜 ㅋㅋ &quot;공룡이 아파용&quot; 은 대애단한 유튜버 정신이었습니다 ㅋㅋㅋ
앜ㅋㅋㅋㅋ 제 로봇은 셋째 같은대 아니여서 세아 ㅋㅋ
앞에 내용을 아는 사람이 보면 룡님 찐텐 비명과 동시에 정신없이 흔들리는 화면때문에 더 웃김 ㅋㅋㅋㅋㅋ
"애니메이션 광고가 아닌 직접 플레이하면서 룡님만의 스타일로 투자자가 되는 과정을 보여주면서 광고하니 뭔가 흥미가 생기네요ㅎㅎ 심심하던 참에 룡님 영상 보고 힐링하다 갑니다~<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZPunDOiJ_9EP-_60oAQ""></a><a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJ6oDOiJ_9EP-_60oAQ""></a> 너무 재밌어요 영상ㅋㅋㅋㅋㅋㅋㅋ"
애니메이션 진짜 나날이 발전한다ㅋㅋ공룡님의 귀여움도 나날이 늘어간다ㅋㅋ가족분들까지 귀여워지고 있다ㅋㅋㅋㅋㅋㅋㅋ
애니메이션 진짜 적절하고 너무 웃기다 ㅋㅋㅋㅋㅋㅋ
애니메이션 퀄 미쳤다
"애니메이션 퀄리티 무슨일이야..<br>룡님이 더 개귀여지셨어ㅜㅜㅜ<br><a href=""https://www.youtube.com/watch?v=_-VvS9m6UXo&amp;t=169"">2:49</a> ?<br><a href=""https://www.youtube.com/watch?v=_-VvS9m6UXo&amp;t=262"">4:22</a> ??<br><a href=""https://www.youtube.com/watch?v=_-VvS9m6UXo&amp;t=347"">5:47</a>???<br><a href=""https://www.youtube.com/watch?v=_-VvS9m6UXo&amp;t=388"">6:28</a> ????<br><a href=""https://www.youtube.com/watch?v=_-VvS9m6UXo&amp;t=433"">7:13</a> ??????<br>..룡님은 술드시지 마세요....ㅋㅋㅋㅋㅋㅋ"
애니메이션도 그렇고 각 장면마다 나오는 짤이 너무 적절해ㅋㅋㅋ 진짜 룡님 썰은 항상 믿고봅니당
애니메이션이 한층 업그레이드 됐네
애들을 구해야해 할때 구구님 떠올라요
애들을 지켜야돼ㅋㅋㅋㅋㅋ누구를 지키시려고ㅋㅋ
애들을 지켜야해
앳기지 아니야요
야 영상올려
야생 생존기는 혹시.. 버리셨나요?...
야생내놔
야생생존기가 있었는데 없어요
야행성 공룡<br><br><br><br><br><br><br><br><br><br><br>어쨌든 공룡님은 최고
약 2시간짜리 영상 편집하시느라 고생하신 편집자님께 박수를👏👏
약 한달만에 영상이ㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣ
양치기 개잘그렸네ㅋㅋㅋㅋ
양치기 그림 이쁘네요
양치기 너무 게 잘 그러는데
양치기 상당히 잘 그렸네요
얘 너무 잘해서 대학원생 후보를 본 교수마냥 다음에 또 큰 이벤트 있으면 끌려가는 거 아님? ㅋㅋㅋㅋ
